Wall time,Step,Value
1690527868.278156,6,-64.0
1690527868.2954612,7,-48.0
1690527868.3640552,11,-52.0
1690527868.381301,12,-50.0
1690527868.415652,14,-46.0
1690527868.432686,15,-48.0
1690527868.449965,16,-32.0
1690527868.484061,18,-44.0
1690527868.50093,19,-48.0
1690527868.5176919,20,-44.0
1690527868.534871,21,-42.0
1690527868.6016629,25,-34.0
1690527868.7544901,34,-50.0
1690527868.771435,35,-40.0
1690527868.805173,37,-56.0
1690527868.856076,40,-60.0
1690527868.873718,41,-48.0
1690527868.907577,43,-48.0
1690527868.941865,45,-38.0
1690527868.958977,46,-40.0
1690527868.993362,48,-38.0
1690527869.027533,50,-50.0
1690527869.0445619,51,-40.0
1690527869.096041,54,-34.0
1690527869.112455,55,-48.0
1690527869.1293929,56,-52.0
1690527869.146872,57,-54.0
1690527869.1631172,58,-40.0
1690527869.2151191,61,-48.0
1690527869.232333,62,-50.0
1690527869.2666502,64,-48.0
1690527869.30108,66,-48.0
1690527869.318023,67,-52.0
1690527869.3353128,68,-56.0
1690527869.35216,69,-52.0
1690527869.4036841,72,-46.0
1690527869.420696,73,-32.0
1690527869.437697,74,-40.0
1690527869.454849,75,-32.0
1690527869.4892192,77,-52.0
1690527869.540396,80,-40.0
1690527869.625095,85,-42.0
1690527869.642494,86,-52.0
1690527869.658821,87,-22.0
1690527869.6756978,88,-32.0
1690527869.692912,89,-46.0
1690527869.7101161,90,-42.0
1690527869.794888,95,-10.0
1690527870.062913,103,-42.0
1690527870.11328,106,-20.0
1690527870.129906,107,-34.0
1690527870.246484,114,-44.0
1690527870.298623,117,-42.0
1690527870.332159,119,-50.0
1690527870.349281,120,-46.0
1690527870.366601,121,-44.0
1690527870.434231,125,-56.0
1690527870.451514,126,-48.0
1690527870.468189,127,-28.0
1690527870.518392,130,-10.0
1690527870.535649,131,-36.0
1690527870.586714,134,-32.0
1690527870.65439,138,-34.0
1690527870.6884952,140,-54.0
1690527870.722807,142,-36.0
1690527870.7395961,143,-24.0
1690527870.756907,144,-58.0
1690527870.773667,145,-44.0
1690527870.841661,149,-44.0
1690527870.876466,151,-40.0
1690527870.9272141,154,-26.0
1690527870.9442601,155,-26.0
1690527870.961157,156,-20.0
1690527870.994675,158,-36.0
1690527871.0117278,159,-22.0
1690527871.028897,160,-10.0
1690527871.0787358,163,-30.0
1690527871.1125288,165,-40.0
1690527871.128758,166,-32.0
1690527871.163169,168,-38.0
1690527871.1803,169,-38.0
1690527871.229405,172,-30.0
1690527871.312968,177,-46.0
1690527871.329983,178,-32.0
1690527871.347818,179,-36.0
1690527871.383483,181,-34.0
1690527871.4003992,182,-40.0
1690527871.435789,184,-34.0
1690527871.470173,186,-46.0
1690527871.487179,187,-32.0
1690527871.503904,188,-32.0
1690527871.521288,189,-28.0
1690527871.555804,191,-32.0
1690527871.573159,192,-16.0
1690527871.697763,199,-28.0
1690527871.901479,203,-36.0
1690527871.9678771,207,-32.0
1690527871.984229,208,-36.0
1690527872.0011,209,-32.0
1690527872.067274,213,-12.0
1690527872.117892,216,-28.0
1690527872.1671412,219,-32.0
1690527872.184024,220,-50.0
1690527872.234439,223,-24.0
1690527872.250766,224,-50.0
1690527872.284425,226,-34.0
1690527872.300817,227,-34.0
1690527872.316619,228,-36.0
1690527872.349979,230,-32.0
1690527872.3666618,231,-38.0
1690527872.400735,233,-28.0
1690527872.417471,234,-36.0
1690527872.434007,235,-40.0
1690527872.484119,238,-52.0
1690527872.534055,241,-46.0
1690527872.617345,246,-44.0
1690527872.650862,248,-10.0
1690527872.683786,250,-28.0
1690527872.7002199,251,-18.0
1690527872.783037,256,-10.0
1690527872.832462,259,-18.0
1690527872.849094,260,-12.0
1690527872.865708,261,-16.0
1690527872.883383,262,-28.0
1690527872.916747,264,-8.0
1690527872.982563,268,-38.0
1690527873.016017,270,-32.0
1690527873.048765,272,-16.0
1690527873.082313,274,-22.0
1690527873.166152,279,-18.0
1690527873.199361,281,-32.0
1690527873.2653902,285,-10.0
1690527873.348145,290,-34.0
1690527873.3811898,292,-10.0
1690527873.397552,293,-28.0
1690527873.447055,296,-36.0
1690527873.479202,298,-28.0
1690527873.4954739,299,-20.0
1690527873.641346,300,-14.0
1690527873.675476,302,-4.0
1690527873.692231,303,-8.0
1690527873.7088351,304,-36.0
1690527873.7766662,308,-12.0
1690527873.793764,309,-16.0
1690527873.827661,311,-14.0
1690527873.876738,314,0.0
1690527873.9428139,318,-18.0
1690527873.959691,319,-6.0
1690527873.976752,320,-22.0
1690527873.993228,321,-8.0
1690527874.025697,323,-22.0
1690527874.0751429,326,-14.0
1690527874.092115,327,-12.0
1690527874.108342,328,-12.0
1690527874.157894,331,-34.0
1690527874.1737149,332,-16.0
1690527874.208257,334,-34.0
1690527874.30756,340,-14.0
1690527874.339861,342,-6.0
1690527874.3890188,345,-8.0
1690527874.4058921,346,-22.0
1690527874.438677,348,-10.0
1690527874.45539,349,-4.0
1690527874.537527,354,-4.0
1690527874.554034,355,-6.0
1690527874.587209,357,4.0
1690527874.620794,359,-20.0
1690527874.63769,360,-34.0
1690527874.6540852,361,-22.0
1690527874.703999,364,-34.0
1690527874.7210839,365,-32.0
1690527874.771405,368,-38.0
1690527874.78797,369,-22.0
1690527874.820986,371,-36.0
1690527874.837455,372,-18.0
1690527874.870234,374,-14.0
1690527874.936969,378,-18.0
1690527874.953677,379,-10.0
1690527874.970403,380,-2.0
1690527875.003514,382,-12.0
1690527875.020227,383,-18.0
1690527875.068702,386,-22.0
1690527875.085342,387,-8.0
1690527875.101992,388,-20.0
1690527875.118381,389,-2.0
1690527875.150777,391,-10.0
1690527875.166506,392,-4.0
1690527875.182518,393,-20.0
1690527875.198911,394,-20.0
1690527875.4733481,403,-10.0
1690527875.4887471,404,-14.0
1690527875.521867,406,-6.0
1690527875.570027,409,-20.0
1690527875.6864488,416,-22.0
1690527875.70284,417,-18.0
1690527875.768183,421,-14.0
1690527875.784859,422,-22.0
1690527875.800863,423,-22.0
1690527875.8339899,425,4.0
1690527875.866963,427,4.0
1690527875.933155,431,-10.0
1690527876.079523,440,-12.0
1690527876.095855,441,-16.0
1690527876.111976,442,-12.0
1690527876.1286259,443,2.0
1690527876.1616158,445,-22.0
1690527876.1773472,446,-28.0
1690527876.225922,449,-22.0
1690527876.275985,452,-10.0
1690527876.390452,459,0.0
1690527876.406965,460,2.0
1690527876.423033,461,2.0
1690527876.4398432,462,-2.0
1690527876.4723048,464,-14.0
1690527876.48875,465,-4.0
1690527876.50575,466,-12.0
1690527876.5378659,468,6.0
1690527876.554271,469,-8.0
1690527876.5704708,470,-8.0
1690527876.603154,472,-4.0
1690527876.6360588,474,-12.0
1690527876.6520908,475,-4.0
1690527876.71753,479,14.0
1690527876.832154,486,-6.0
1690527876.880265,489,-14.0
1690527876.896825,490,-2.0
1690527876.929287,492,-16.0
1690527876.961781,494,-10.0
1690527877.011364,497,-12.0
1690527877.3285398,508,-14.0
1690527877.378755,511,-8.0
1690527877.3966238,512,-10.0
1690527877.412956,513,-24.0
1690527877.445358,515,-16.0
1690527877.479223,517,-12.0
1690527877.4960582,518,-24.0
1690527877.529429,520,-4.0
1690527877.611815,525,-4.0
1690527877.6274638,526,-6.0
1690527877.723351,532,-16.0
1690527877.7550988,534,-8.0
1690527877.771425,535,2.0
1690527877.787254,536,-12.0
1690527877.8030772,537,-6.0
1690527877.819032,538,-6.0
1690527877.8354821,539,-8.0
1690527877.851557,540,-10.0
1690527877.867682,541,-14.0
1690527877.883261,542,-4.0
1690527877.899893,543,-20.0
1690527877.9315,545,-24.0
1690527877.978692,548,-12.0
1690527877.994688,549,-12.0
1690527878.01087,550,-12.0
1690527878.043094,552,-22.0
1690527878.1078432,556,-18.0
1690527878.14017,558,-8.0
1690527878.172485,560,-20.0
1690527878.23598,564,-10.0
1690527878.251981,565,6.0
1690527878.267884,566,-20.0
1690527878.300158,568,-16.0
1690527878.332594,570,-12.0
1690527878.364817,572,-6.0
1690527878.397624,574,6.0
1690527878.413887,575,-10.0
1690527878.461898,578,-14.0
1690527878.4938738,580,-8.0
1690527878.510147,581,-12.0
1690527878.526208,582,-6.0
1690527878.542448,583,-10.0
1690527878.558197,584,-2.0
1690527878.574445,585,-14.0
1690527878.6061041,587,-12.0
1690527878.6222,588,-16.0
1690527878.70259,593,-6.0
1690527878.718784,594,-6.0
1690527878.750898,596,4.0
1690527878.7672472,597,-8.0
1690527878.783473,598,-16.0
1690527878.9609978,601,4.0
1690527878.9935832,603,4.0
1690527879.025687,605,-12.0
1690527879.0581179,607,-4.0
1690527879.0900679,609,-6.0
1690527879.1221209,611,-12.0
1690527879.137994,612,-18.0
1690527879.1537092,613,-4.0
1690527879.201532,616,-12.0
1690527879.265329,620,-14.0
1690527879.2808871,621,4.0
1690527879.312927,623,-16.0
1690527879.329225,624,-2.0
1690527879.3614879,626,-16.0
1690527879.426207,630,-14.0
1690527879.506797,635,-10.0
1690527879.617783,642,4.0
1690527879.634151,643,-4.0
1690527879.665985,645,-6.0
1690527879.682327,646,4.0
1690527879.697261,647,-8.0
1690527879.713077,648,-20.0
1690527879.7292821,649,-2.0
1690527879.745277,650,-12.0
1690527879.777146,652,-8.0
1690527879.792522,653,0.0
1690527879.855598,657,-4.0
1690527879.871212,658,-12.0
1690527879.902996,660,-2.0
1690527879.9350479,662,-4.0
1690527879.982764,665,6.0
1690527880.014934,667,-26.0
1690527880.0309062,668,-6.0
1690527880.0469172,669,-10.0
1690527880.0945358,672,-4.0
1690527880.110914,673,-14.0
1690527880.126501,674,-12.0
1690527880.142292,675,-18.0
1690527880.158426,676,4.0
1690527880.190043,678,-14.0
1690527880.205785,679,12.0
1690527880.2216341,680,0.0
1690527880.253123,682,14.0
1690527880.26847,683,-8.0
1690527880.284416,684,4.0
1690527880.300082,685,-14.0
1690527880.3153448,686,-10.0
1690527880.3304791,687,-14.0
1690527880.361875,689,-6.0
1690527880.3776178,690,6.0
1690527880.425152,693,0.0
1690527880.488481,697,-22.0
1690527880.665195,700,0.0
1690527880.6799989,701,-8.0
1690527880.696028,702,-12.0
1690527880.728508,704,-14.0
1690527880.744504,705,-2.0
1690527880.7601018,706,-16.0
1690527880.77501,707,-10.0
1690527880.8068411,709,-14.0
1690527880.822658,710,-6.0
1690527880.837866,711,-10.0
1690527880.900162,715,-22.0
1690527880.9634619,719,4.0
1690527880.979337,720,-14.0
1690527881.010324,722,-18.0
1690527881.026166,723,-8.0
1690527881.0422049,724,2.0
1690527881.0579379,725,-6.0
1690527881.073411,726,-16.0
1690527881.0896041,727,2.0
1690527881.1372192,730,6.0
1690527881.152708,731,6.0
1690527881.247143,737,-10.0
1690527881.278717,739,-8.0
1690527881.294982,740,-8.0
1690527881.310886,741,-12.0
1690527881.327049,742,-12.0
1690527881.358382,744,-10.0
1690527881.4055371,747,-8.0
1690527881.421067,748,-6.0
1690527881.467756,751,16.0
1690527881.483706,752,0.0
1690527881.4993548,753,6.0
1690527881.530475,755,-14.0
1690527881.562144,757,-2.0
1690527881.609629,760,2.0
1690527881.625201,761,-4.0
1690527881.6561651,763,0.0
1690527881.702983,766,8.0
1690527881.718737,767,-6.0
1690527881.734665,768,-16.0
1690527881.7664168,770,-2.0
1690527881.7825432,771,-10.0
1690527881.798222,772,14.0
1690527881.8295019,774,8.0
1690527881.845213,775,-20.0
1690527881.861094,776,-4.0
1690527881.9386728,781,-12.0
1690527882.00103,785,-10.0
1690527882.016274,786,8.0
1690527882.04701,788,-10.0
1690527882.0783591,790,0.0
1690527882.10948,792,-12.0
1690527882.124831,793,8.0
1690527882.140228,794,-4.0
1690527882.155971,795,-10.0
1690527882.171653,796,-6.0
1690527882.187171,797,-6.0
1690527882.218343,799,-14.0
1690527882.378761,801,8.0
1690527882.408282,803,-6.0
1690527882.454232,806,-14.0
1690527882.484514,808,-8.0
1690527882.499947,809,-10.0
1690527882.516042,810,-4.0
1690527882.578275,814,0.0
1690527882.61057,816,-4.0
1690527882.626411,817,-2.0
1690527882.657481,819,-2.0
1690527882.704843,822,-8.0
1690527882.736511,824,0.0
1690527882.752786,825,0.0
1690527882.769057,826,-2.0
1690527882.8167748,829,6.0
1690527882.864044,832,-2.0
1690527882.87973,833,-8.0
1690527882.914322,835,8.0
1690527882.946048,837,-12.0
1690527882.978445,839,-8.0
1690527883.057177,844,10.0
1690527883.088814,846,-6.0
1690527883.104764,847,-4.0
1690527883.120542,848,-10.0
1690527883.137038,849,-6.0
1690527883.1832168,852,-6.0
1690527883.2776902,858,0.0
1690527883.3077052,860,8.0
1690527883.322348,861,-2.0
1690527883.337388,862,4.0
1690527883.352756,863,-4.0
1690527883.367935,864,4.0
1690527883.429455,868,-4.0
1690527883.460151,870,-2.0
1690527883.4753752,871,0.0
1690527883.5216231,874,-8.0
1690527883.536353,875,-8.0
1690527883.551711,876,-8.0
1690527883.566984,877,-8.0
1690527883.5820749,878,-2.0
1690527883.6129541,880,2.0
1690527883.6282508,881,-2.0
1690527883.643611,882,-2.0
1690527883.658698,883,-4.0
1690527883.689971,885,2.0
1690527883.736384,888,4.0
1690527883.76802,890,-2.0
1690527883.783628,891,0.0
1690527883.8147311,893,-2.0
1690527883.829956,894,4.0
1690527883.875666,897,12.0
1690527883.890678,898,4.0
1690527884.050835,900,-8.0
1690527884.065035,901,-4.0
1690527884.1730292,908,0.0
1690527884.1880078,909,2.0
1690527884.203796,910,-4.0
1690527884.220564,911,4.0
1690527884.236286,912,-6.0
1690527884.25183,913,-2.0
1690527884.26651,914,2.0
1690527884.296792,916,-8.0
1690527884.312027,917,-6.0
1690527884.327245,918,-2.0
1690527884.372479,921,-6.0
1690527884.387331,922,6.0
1690527884.402189,923,-2.0
1690527884.417748,924,-4.0
1690527884.4485152,926,0.0
1690527884.538649,932,0.0
1690527884.554235,933,0.0
1690527884.569181,934,4.0
1690527884.600074,936,-4.0
1690527884.6607099,940,-2.0
1690527884.7064,943,4.0
1690527884.752841,946,-2.0
1690527884.812751,950,2.0
1690527884.8579042,953,-2.0
1690527884.873151,954,-2.0
1690527884.887887,955,0.0
1690527884.917898,957,0.0
1690527884.933444,958,-2.0
1690527884.9483788,959,-2.0
1690527884.9934661,962,-4.0
1690527885.0080798,963,-2.0
1690527885.0377338,965,0.0
1690527885.0678232,967,0.0
1690527885.082849,968,2.0
1690527885.1120808,970,-2.0
1690527885.141902,972,0.0
1690527885.15676,973,0.0
1690527885.1877508,975,-2.0
1690527885.217132,977,2.0
1690527885.232401,978,0.0
1690527885.2475562,979,2.0
1690527885.262764,980,-2.0
1690527885.307789,983,0.0
1690527885.322418,984,-2.0
1690527885.337674,985,2.0
1690527885.382603,988,0.0
1690527885.398009,989,0.0
1690527885.519853,997,0.0
1690527885.696212,1000,0.0
1690527885.710778,1001,2.0
1690527885.739226,1003,2.0
1690527885.769922,1005,0.0
1690527885.785043,1006,0.0
